@relation ViewA_DF_200.arff-weka.filters.unsupervised.attribute.AddID-Cfirst-NID

@attribute ID numeric
@attribute ViewA_write numeric
@attribute ViewA_t numeric
@attribute ViewA_s numeric
@attribute ViewA_edu numeric
@attribute ViewA_articl numeric
@attribute ViewA_us numeric
@attribute ViewA_com numeric
@attribute ViewA_like numeric
@attribute ViewA_just numeric
@attribute ViewA_window numeric
@attribute ViewA_don numeric
@attribute ViewA_peopl numeric
@attribute ViewA_know numeric
@attribute ViewA_c numeric
@attribute ViewA_m numeric
@attribute ViewA_think numeric
@attribute ViewA_make numeric
@attribute ViewA_new numeric
@attribute ViewA_doe numeric
@attribute ViewA_sai numeric
@attribute ViewA_d numeric
@attribute ViewA_time numeric
@attribute ViewA_want numeric
@attribute ViewA_apr numeric
@attribute ViewA_work numeric
@attribute ViewA_wai numeric
@attribute ViewA_problem numeric
@attribute ViewA_right numeric
@attribute ViewA_look numeric
@attribute ViewA_thank numeric
@attribute ViewA_e numeric
@attribute ViewA_run numeric
@attribute ViewA_thing numeric
@attribute ViewA_file numeric
@attribute ViewA_need numeric
@attribute ViewA_ve numeric
@attribute ViewA_try numeric
@attribute ViewA_good numeric
@attribute ViewA_did numeric
@attribute ViewA_program numeric
@attribute ViewA_state numeric
@attribute ViewA_govern numeric
@attribute ViewA_come numeric
@attribute ViewA_realli numeric
@attribute ViewA_help numeric
@attribute ViewA_sure numeric
@attribute ViewA_post numeric
@attribute ViewA_mean numeric
@attribute ViewA_believ numeric
@attribute ViewA_differ numeric
@attribute ViewA_b numeric
@attribute ViewA_support numeric
@attribute ViewA_start numeric
@attribute ViewA_question numeric
@attribute ViewA_univers numeric
@attribute ViewA_point numeric
@attribute ViewA_opinion numeric
@attribute ViewA_person numeric
@attribute ViewA_let numeric
@attribute ViewA_tell numeric
@attribute ViewA_fact numeric
@attribute ViewA_set numeric
@attribute ViewA_read numeric
@attribute ViewA_year numeric
@attribute ViewA_go numeric
@attribute ViewA_number numeric
@attribute ViewA_case numeric
@attribute ViewA_got numeric
@attribute ViewA_doesn numeric
@attribute ViewA_said numeric
@attribute ViewA_reason numeric
@attribute ViewA_gener numeric
@attribute ViewA_ll numeric
@attribute ViewA_win numeric
@attribute ViewA_group numeric
@attribute ViewA_dai numeric
@attribute ViewA_do numeric
@attribute ViewA_chang numeric
@attribute ViewA_x numeric
@attribute ViewA_law numeric
@attribute ViewA_mail numeric
@attribute ViewA_includ numeric
@attribute ViewA_better numeric
@attribute ViewA_p numeric
@attribute ViewA_u numeric
@attribute ViewA_call numeric
@attribute ViewA_dos numeric
@attribute ViewA_place numeric
@attribute ViewA_lot numeric
@attribute ViewA_driver numeric
@attribute ViewA_follow numeric
@attribute ViewA_happen numeric
@attribute ViewA_live numeric
@attribute ViewA_world numeric
@attribute ViewA_respons numeric
@attribute ViewA_ms numeric
@attribute ViewA_didn numeric
@attribute ViewA_version numeric
@attribute ViewA_have numeric
@attribute ViewA_get numeric
@attribute ViewA_w numeric
@attribute ViewA_end numeric
@attribute ViewA_possibl numeric
@attribute ViewA_inform numeric
@attribute ViewA_consid numeric
@attribute ViewA_ca numeric
@attribute ViewA_probabl numeric
@attribute ViewA_talk numeric
@attribute ViewA_actual numeric
@attribute ViewA_word numeric
@attribute ViewA_ye numeric
@attribute ViewA_wrong numeric
@attribute ViewA_american numeric
@attribute ViewA_care numeric
@attribute ViewA_true numeric
@attribute ViewA_base numeric
@attribute ViewA_monei numeric
@attribute ViewA_idea numeric
@attribute ViewA_suggest numeric
@attribute ViewA_allow numeric
@attribute ViewA_issu numeric
@attribute ViewA_far numeric
@attribute ViewA_littl numeric
@attribute ViewA_real numeric
@attribute ViewA_long numeric
@attribute ViewA_nation numeric
@attribute ViewA_line numeric
@attribute ViewA_avail numeric
@attribute ViewA_v numeric
@attribute ViewA_manag numeric
@attribute ViewA_forc numeric
@attribute ViewA_isn numeric
@attribute ViewA_o numeric
@attribute ViewA_countri numeric
@attribute ViewA_kind numeric
@attribute ViewA_l numeric
@attribute ViewA_ask numeric
@attribute ViewA_card numeric
@attribute ViewA_interest numeric
@attribute ViewA_control numeric
@attribute ViewA_pai numeric
@attribute ViewA_abl numeric
@attribute ViewA_thought numeric
@attribute ViewA_hope numeric
@attribute ViewA_provid numeric
@attribute ViewA_free numeric
@attribute ViewA_report numeric
@attribute ViewA_r numeric
@attribute ViewA_internet numeric
@attribute ViewA_cs numeric
@attribute ViewA_public numeric
@attribute ViewA_caus numeric
@attribute ViewA_pc numeric
@attribute ViewA_claim numeric
@attribute ViewA_uunet numeric
@attribute ViewA_rememb numeric
@attribute ViewA_k numeric
@attribute ViewA_david numeric
@attribute ViewA_seen numeric
@attribute ViewA_quit numeric
@attribute ViewA_order numeric
@attribute ViewA_cours numeric
@attribute ViewA_result numeric
@attribute ViewA_h numeric
@attribute ViewA_note numeric
@attribute ViewA_life numeric
@attribute ViewA_major numeric
@attribute ViewA_requir numeric
@attribute ViewA_tri numeric
@attribute ViewA_heard numeric
@attribute ViewA_mayb numeric
@attribute ViewA_polit numeric
@attribute ViewA_creat numeric
@attribute ViewA_exampl numeric
@attribute ViewA_wrote numeric
@attribute ViewA_answer numeric
@attribute ViewA_microsoft numeric
@attribute ViewA_expect numeric
@attribute ViewA_great numeric
@attribute ViewA_access numeric
@attribute ViewA_best numeric
@attribute ViewA_applic numeric
@attribute ViewA_relat numeric
@attribute ViewA_clinton numeric
@attribute ViewA_machin numeric
@attribute ViewA_clayton numeric
@attribute ViewA_g numeric
@attribute ViewA_list numeric
@attribute ViewA_n numeric
@attribute ViewA_presid numeric
@attribute ViewA_non numeric
@attribute ViewA_larg numeric
@attribute ViewA_stop numeric
@attribute ViewA_bit numeric
@attribute ViewA_tax numeric
@attribute ViewA_servic numeric
@attribute ViewA_children numeric
@attribute ViewA_ac numeric
@attribute ViewA_high numeric
@attribute ViewA_recent numeric
@attribute class {positiveClass,negativeClass}

@data
1433,1.980465,2.120713,0.554255,1.75557,1.913137,0.918794,3.751079,2.051653,2.178314,0,0,0,1.187444,0,1.271182,0,0,0,2.825277,4.344509,0,1.471852,0,4.468305,0,1.594549,1.606941,0,0,0,0,0,0,0,0,3.485939,0,3.53804,0,0,3.62801,19.10543,0,0,0,0,0,0,1.958995,0,0,1.991431,1.9951,0,0,0,0,0,0,2.055725,0,0,0,0,0,0,2.091514,0,4.248878,2.128632,2.154165,0,2.158485,0,0,0,0,4.39645,0,0,0,0,0,0,0,0,0,0,0,0,0,2.297598,4.60517,0,0,0,0,0,0,0,0,0,2.380547,0,0,0,0,0,0,0,2.413517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.507152,0,5.026612,0,0,0,0,0,5.076615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60369,0,0,0,2.61047,0,0,2.624169,0,0,0,0,0,0,0,0,0,0,2.673649,0,0,0,0,0,0,0,0,0,0,0,2.725705,0,0,0,0,0,0,0,negativeClass
1910,0.990233,0.530178,1.10851,0.58519,3.188562,2.756382,0.93777,1.025827,0,0,0,0,0,1.219086,0,0,0,0,0,5.792679,0,0,0,1.489435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62801,0,0,0,0,0,0,0,0,0,1.987774,0,0,0,0,2.013654,0,0,0,0,0,0,0,2.091514,0,0,0,0,2.124439,0,0,0,0,0,2.180367,0,0,2.198225,0,0,0,0,0,0,0,2.230264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.728921,0,0,0,0,0,0,0,0,2.407946,0,0,0,2.436116,0,0,0,0,0,0,0,0,0,2.459239,4.918478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538307,0,0,0,0,2.551046,0,0,0,0,0,0,0,2.570465,2.60369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1713,0,0.530178,1.10851,0,0,0,0,0,0,0,0,1.150432,0,0,1.271182,0,0,0,0,0,0,0,0,0,0,0,1.606941,0,0,0,0,0,1.703749,0,0,0,3.520522,0,0,0,0,0,3.827854,0,0,0,0,0,0,1.969691,0,0,0,0,0,0,0,2.024953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.221005,0,0,0,0,2.273026,0,0,4.595195,0,0,0,0,0,0,0,0,0,2.375156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447611,0,0,2.459239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.525729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725705,0,0,0,0,0,negativeClass
1035,0.495116,2.120713,1.662766,1.17038,0,0,0,0,0,0,3.451296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.972746,1.606941,0,0,0,0,0,1.703749,0,1.734434,0,0,0,0,1.804845,0,0,1.913927,1.924149,0,0,0,0,0,0,0,0,1.9951,0,0,0,0,0,0,0,0,0,0,0,2.091514,0,0,0,0,0,0,2.154165,0,0,0,0,0,0,0,0,0,0,0,0,0,2.230264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.782833,0,0,0,0,0,0,0,7.274258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.507152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.551046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.638058,5.276116,0,0,0,0,0,0,2.673649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1419,1.485349,1.060357,1.10851,1.17038,1.913137,0,2.813309,0,0,0,1.150432,1.150432,2.374887,3.657259,0,0,0,1.370421,0,0,0,0,0,1.489435,0,0,1.606941,0,0,0,0,0,0,0,0,0,0,0,0,1.804845,5.442015,0,0,0,0,0,0,1.948413,0,0,0,0,0,0,2.006191,0,2.017406,0,0,0,0,0,0,0,2.091514,0,4.183028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.230264,0,0,0,0,0,0,2.302585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.308349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501036,0,0,0,0,0,0,2.525729,0,0,0,0,5.076615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.347298,0,0,0,2.688248,0,0,0,0,0,0,0,0,0,0,0,2.725705,5.45141,5.466736,0,0,negativeClass
1397,0.495116,1.060357,2.217021,1.17038,0.637712,0,0,0,0,0,0,0,0,1.219086,0,1.354796,0,10.963368,0,1.44817,0,0,1.482805,1.489435,0,0,0,0,0,0,0,1.695541,0,0,0,0,0,0,0,0,0,0,1.913927,0,0,0,0,0,1.958995,0,0,0,1.9951,0,0,2.013654,0,0,0,0,2.059639,0,0,0,2.091514,0,0,2.103734,0,2.128632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.297598,0,2.307598,0,0,0,0,2.353878,0,0,0,0,2.385967,0,0,0,2.402405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.507152,0,0,0,0,0,0,0,2.525729,2.531998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1585,1.485349,2.120713,1.10851,5.8519,1.275425,0,0,1.025827,0,0,0,1.150432,1.187444,3.657259,5.084726,0,0,2.740842,0,0,1.467504,0,2.965611,5.95774,1.500584,0,0,1.619488,3.254186,0,0,0,0,0,0,0,0,1.76902,3.555713,0,5.442015,9.552715,0,0,0,1.944911,0,1.948413,1.958995,0,1.987774,0,0,0,2.006191,0,0,2.024953,2.028748,0,0,4.142947,0,0,2.091514,0,0,2.103734,0,0,2.154165,0,0,0,0,4.369604,2.189256,0,0,2.207275,0,0,2.221005,0,0,0,0,4.517136,0,0,2.292635,2.297598,0,0,0,0,2.317699,0,0,0,0,0,0,0,0,0,0,4.804811,0,0,0,0,0,2.436116,0,0,0,0,2.453408,2.453408,0,0,0,0,0,0,2.476938,0,0,0,0,0,0,0,2.507152,0,0,0,0,2.513306,0,0,5.051457,0,0,0,0,0,0,0,0,0,0,0,2.551046,0,7.653139,2.557477,0,0,0,0,0,0,0,0,0,0,0,0,0,5.262178,0,0,0,0,0,7.956428,0,0,0,0,0,0,0,0,2.703063,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1114,0.495116,0.530178,4.988297,0.58519,0,0,0,1.025827,1.089157,0,0,0,1.187444,0,0,0,0,0,1.412638,0,0,1.471852,1.482805,0,0,1.594549,1.606941,4.858465,1.627093,0,1.69282,0,1.703749,0,1.734434,5.228908,1.760261,3.53804,0,0,3.62801,9.552715,1.913927,0,0,5.834732,0,1.948413,0,0,0,0,0,0,0,0,0,0,2.028748,2.055725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41455,0,0,0,0,0,0,0,0,0,0,2.292635,0,4.60517,0,0,0,0,0,0,2.359155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.906816,0,0,0,0,0,0,2.476938,0,0,0,0,0,0,0,0,0,0,0,2.513306,0,0,0,0,0,0,0,0,0,0,0,0,2.544657,0,5.102093,0,0,0,2.557477,0,0,0,2.570465,0,0,2.60369,0,0,0,0,2.624169,2.624169,0,2.638058,0,0,0,0,0,0,0,5.347298,0,0,0,0,0,0,0,0,2.718101,2.718101,0,2.725705,0,0,0,13.628526,0,0,0,negativeClass
1865,0.990233,1.060357,0.554255,0,1.275425,0,5.626619,1.025827,1.089157,0,0,0,0,1.219086,1.271182,1.354796,0,1.370421,0,0,1.467504,1.471852,0,1.489435,0,0,1.606941,0,1.627093,0,0,0,1.703749,0,0,3.485939,0,1.76902,0,0,3.62801,0,3.827854,0,1.931022,0,0,0,1.958995,0,0,1.991431,0,0,0,4.027308,0,0,0,0,0,0,0,0,0,4.183028,2.091514,0,0,0,0,0,0,0,0,2.184802,0,0,0,0,0,0,0,0,0,0,0,2.258568,0,0,0,4.595195,0,4.615195,0,0,0,0,0,0,0,0,2.380547,0,0,0,0,0,0,0,0,0,0,0,0,2.436116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501036,0,0,0,0,0,0,2.525729,2.525729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.114955,0,0,2.570465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1502,0.495116,0,0,0,0.637712,0,1.87554,1.025827,0,0,0,0,0,1.219086,0,1.354796,0,0,0,0,1.467504,0,0,0,0,0,0,6.477953,0,0,0,0,1.703749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.154165,0,0,2.180367,2.184802,0,0,0,0,0,0,2.221005,2.221005,0,0,0,0,2.273026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1470,0.990233,1.590535,1.10851,1.17038,0.637712,0,1.87554,4.103306,1.089157,0,1.150432,0,0,0,0,6.773978,1.362578,0,0,0,0,0,0,1.489435,0,0,0,6.477953,0,0,0,0,0,0,0,0,1.760261,3.53804,1.777857,0,7.25602,0,0,0,0,0,0,0,0,0,0,1.991431,0,3.990201,4.012382,2.013654,0,0,0,0,0,2.071473,0,0,0,0,12.549085,0,0,2.128632,0,0,0,2.16718,0,0,0,0,0,2.207275,0,0,0,2.221005,0,0,0,4.517136,0,0,0,0,0,0,4.615195,0,2.317699,0,0,0,0,0,2.380547,0,0,0,2.402405,0,0,0,0,0,0,0,0,0,0,2.447611,0,0,0,0,0,4.918478,0,0,0,0,0,0,0,0,2.501036,2.501036,2.507152,2.507152,2.507152,0,0,0,5.051457,0,0,2.531998,0,0,0,2.538307,0,0,0,0,0,0,0,0,0,0,0,0,2.570465,0,0,0,0,0,0,0,0,0,0,0,0,2.638058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.725705,0,0,0,0,0,negativeClass
1761,0.990233,3.711248,4.988297,1.75557,1.275425,1.837588,0,2.051653,1.089157,0,3.451296,6.902592,1.187444,0,2.542363,2.709591,0,1.370421,1.412638,1.44817,0,2.943704,1.482805,1.489435,0,0,6.427764,0,1.627093,1.666008,0,0,1.703749,0,3.468869,3.485939,0,1.76902,5.33357,0,0,7.642172,1.913927,0,0,1.944911,0,1.948413,0,1.969691,1.987774,0,1.9951,0,0,0,0,0,0,0,0,0,0,0,0,2.091514,2.091514,0,0,6.385895,0,0,2.158485,0,2.180367,0,0,0,0,2.207275,2.207275,2.211831,0,0,0,0,0,0,0,0,0,4.595195,0,0,0,0,0,0,2.353878,2.359155,0,2.375156,0,0,0,0,2.402405,2.402405,2.407946,0,0,0,4.849505,4.872233,0,0,2.447611,0,0,0,0,0,0,0,0,0,0,0,2.488915,2.488915,0,2.501036,0,0,0,2.507152,0,0,0,0,2.525729,0,2.525729,0,0,0,0,0,0,0,5.089313,0,0,0,0,0,0,0,0,0,0,0,5.20738,0,2.60369,0,0,0,0,0,0,2.631089,0,0,0,0,0,0,0,2.673649,2.673649,0,0,0,0,0,0,0,0,0,0,0,8.177115,2.725705,0,8.177115,0,0,2.733368,0,negativeClass
1477,2.475582,5.831962,4.434041,2.92595,1.275425,0.918794,0,1.025827,2.178314,0,6.902592,3.451296,1.187444,2.438173,0,2.709591,1.362578,2.740842,2.825277,4.344509,1.467504,1.471852,4.448416,0,0,1.594549,0,3.238976,0,0,1.69282,0,0,0,3.468869,0,0,0,1.777857,3.609689,0,11.463258,0,1.924149,0,0,0,0,1.958995,0,0,15.931445,0,0,4.012382,0,0,2.024953,0,0,2.059639,0,0,0,0,2.091514,2.091514,0,0,0,2.154165,2.154165,0,4.334361,0,0,2.189256,0,0,0,0,2.211831,0,0,0,0,0,4.517136,4.546053,0,0,0,0,0,0,0,2.317699,0,0,0,0,0,0,0,4.782833,0,0,0,0,2.407946,0,2.424753,0,4.872233,0,0,9.790443,0,0,2.453408,14.755433,0,0,0,0,0,0,0,0,0,2.494957,0,2.501036,5.002072,0,0,0,0,0,0,25.257286,2.525729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.140929,2.570465,0,0,0,7.83141,5.22094,2.617296,0,5.248337,0,0,0,5.276116,0,5.290151,0,0,0,0,0,0,2.680922,2.688248,0,0,0,0,0,5.436201,0,0,0,0,5.45141,0,0,0,0,0,negativeClass
1346,1.485349,0.530178,0.554255,3.51114,1.275425,5.512763,0,0,1.089157,0,1.150432,1.150432,1.187444,3.657259,3.813545,1.354796,2.725156,5.481684,0,2.89634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76902,1.777857,0,0,0,0,0,0,0,1.948413,0,0,1.969691,0,0,0,3.990201,0,2.013654,0,0,0,0,2.059639,0,0,0,0,0,0,0,0,0,0,2.154165,0,0,0,4.369604,0,0,0,2.207275,0,0,0,0,2.225624,0,0,0,0,0,0,0,2.302585,0,0,0,0,0,0,0,0,0,0,2.385967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.476938,0,0,0,0,0,0,0,0,0,0,2.507152,0,0,0,0,0,0,0,0,2.538307,0,0,0,0,0,0,0,0,0,0,0,5.114955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.872402,0,0,0,0,0,0,0,0,negativeClass
1721,0,1.060357,1.10851,0.58519,0.637712,0,0,0,1.089157,0,0,1.150432,0,0,0,1.354796,1.362578,0,0,1.44817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.734434,0,0,0,0,0,3.62801,0,0,0,0,1.944911,0,0,0,0,0,0,0,0,0,0,0,0,2.028748,2.055725,0,0,0,2.091514,0,0,0,2.103734,2.124439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447611,0,0,0,0,0,0,0,0,0,2.476938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.544657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666429,0,0,0,0,8.064743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1648,0,3.18107,2.217021,0,0.637712,0,1.87554,0,2.178314,0,2.300864,1.150432,1.187444,0,0,1.354796,0,0,0,1.44817,4.402513,0,1.482805,0,0,1.594549,0,1.619488,0,0,0,1.695541,1.703749,0,0,0,1.760261,0,0,0,0,0,0,0,0,1.944911,0,0,0,1.969691,0,0,0,0,0,2.013654,0,0,2.028748,2.055725,4.119278,0,0,0,2.091514,0,0,0,0,0,0,0,2.158485,0,0,0,0,2.198225,0,0,0,0,0,0,0,0,0,0,0,0,0,2.297598,0,0,0,0,2.317699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.424753,12.123764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.089313,0,0,0,0,0,0,0,0,0,0,0,0,2.60369,0,0,0,0,0,0,2.624169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45141,0,0,0,0,0,8.200104,0,negativeClass
1533,0.495116,0.530178,0,0.58519,0,0,0.93777,0,0,0,1.150432,0,0,0,0,0,1.362578,0,0,0,0,0,0,0,0,0,0,1.619488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.183028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.211831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538307,0,0,0,0,0,0,2.551046,2.551046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.406125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1487,0.495116,2.650892,2.771276,0,1.275425,0,0,2.051653,0,0,3.451296,2.300864,1.187444,0,0,1.354796,4.087734,1.370421,5.650553,2.89634,0,0,0,0,1.500584,1.594549,0,1.619488,1.627093,0,0,0,3.407497,0,1.734434,0,1.760261,3.53804,0,0,1.814005,1.910543,1.913927,7.696595,1.931022,0,3.896827,5.84524,1.958995,3.939381,0,0,1.9951,0,0,4.027308,2.017406,0,0,0,0,2.071473,2.08345,2.091514,0,0,0,4.207468,0,0,0,0,0,0,0,2.184802,0,0,0,2.207275,0,0,2.221005,0,0,2.230264,0,0,11.365131,0,0,0,0,0,0,0,0,0,2.353878,0,0,0,0,0,0,2.396896,2.402405,0,0,0,0,0,0,0,0,0,2.447611,0,2.453408,0,0,0,0,9.836956,0,0,2.476938,0,0,0,0,0,0,0,0,0,0,0,7.539918,0,2.525729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666429,0,2.673649,0,0,0,0,0,0,0,0,0,2.718101,0,5.45141,2.725705,0,0,0,0,0,2.733368,negativeClass
1497,0.990233,2.120713,1.10851,5.8519,1.275425,0,0,1.025827,0,0,0,1.150432,0,2.438173,5.084726,0,0,2.740842,0,0,1.467504,0,2.965611,5.95774,1.500584,0,0,1.619488,1.627093,0,0,0,0,0,0,0,0,1.76902,1.777857,0,5.442015,9.552715,0,0,0,1.944911,0,0,0,0,1.987774,0,0,0,2.006191,0,0,2.024953,2.028748,0,0,4.142947,0,0,2.091514,0,0,2.103734,0,0,2.154165,0,0,0,0,4.369604,2.189256,0,0,2.207275,0,0,2.221005,0,0,0,0,4.517136,0,0,2.292635,2.297598,0,0,0,0,2.317699,0,0,0,0,0,0,0,0,0,0,4.804811,0,0,0,0,0,2.436116,0,0,0,0,2.453408,2.453408,0,0,0,0,0,0,2.476938,0,0,0,0,0,0,0,2.507152,0,0,0,0,2.513306,0,0,5.051457,0,0,0,0,0,0,0,0,0,0,0,2.551046,0,7.653139,2.557477,0,0,0,0,0,0,0,0,0,0,0,0,0,5.262178,0,0,0,0,0,5.304285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1687,0.495116,0.530178,1.10851,0,1.275425,0,0.93777,0,0,0,0,0,0,1.219086,1.271182,0,0,0,1.412638,2.89634,0,0,0,1.489435,0,0,0,0,0,0,0,0,1.703749,0,0,0,0,0,0,0,0,0,0,0,0,1.944911,0,0,0,0,1.987774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.728921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.436116,0,0,0,0,0,0,0,0,0,0,0,2.482909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538307,0,0,0,0,0,0,2.551046,0,0,0,0,0,0,0,0,0,5.20738,0,0,0,0,0,0,2.631089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negativeClass
1023,0,0.530178,4.988297,0,0.637712,0,2.813309,3.07748,1.089157,0,1.150432,3.451296,1.187444,0,0,4.064387,0,0,0,1.44817,0,2.943704,1.482805,2.97887,1.500584,0,0,0,0,0,0,0,1.703749,0,3.468869,0,1.760261,1.76902,1.777857,1.804845,0,0,0,0,0,0,0,1.948413,0,0,0,1.991431,0,0,0,2.013654,0,4.049907,2.028748,2.055725,0,2.071473,0,0,0,0,0,0,0,0,2.154165,4.30833,0,0,0,0,0,2.198225,0,0,0,0,0,0,0,2.230264,0,0,0,0,0,0,2.302585,0,4.615195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447611,0,0,2.459239,0,0,2.459239,2.459239,2.465104,0,0,0,2.488915,2.494957,0,0,0,0,10.028609,0,0,0,0,0,0,0,0,0,7.614922,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.710553,0,0,0,0,0,0,0,0,2.725705,0,0,2.733368,negativeClass
